2017-11-04 00:02:34 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:02:34 	 [ERROR] 	 <model_user.go:61>  	 Error 1366: Incorrect integer value: 'female' for column 'sex' at row 1
2017-11-04 00:03:04 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:03:04 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-04 00:03:18 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:03:18 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-04 00:03:22 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:04:15 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:21:02 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:21:02 	 [ERROR] 	 <model_user.go:63>  	 Error 1054: Unknown column 'username' in 'field list'
2017-11-04 00:21:49 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:21:49 	 [ERROR] 	 <model_user.go:62>  	 Error 1054: Unknown column 'username' in 'field list'
2017-11-04 00:22:40 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:22:40 	 [ERROR] 	 <model_user.go:62>  	 Error 1054: Unknown column 'username' in 'field list'
2017-11-04 00:22:41 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:22:41 	 [ERROR] 	 <model_user.go:62>  	 Error 1054: Unknown column 'username' in 'field list'
2017-11-04 00:22:50 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:22:50 	 [ERROR] 	 <model_user.go:62>  	 Error 1054: Unknown column 'username' in 'field list'
2017-11-04 00:23:52 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:23:52 	 [ERROR] 	 <model_user.go:63>  	 Error 1054: Unknown column 'username' in 'field list'
2017-11-04 00:26:56 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:26:56 	 [ERROR] 	 <model_user.go:62>  	 Error 1054: Unknown column 'createtime' in 'field list'
2017-11-04 00:26:57 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-04 00:26:57 	 [ERROR] 	 <model_user.go:62>  	 Error 1054: Unknown column 'createtime' in 'field list'
2017-11-04 00:28:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
